x_m,y_m
-12.652000,-0.657000
-12.602000,-0.707000
-12.552000,-0.757000
-12.552000,-0.807000
-12.502000,-0.857000
-12.452000,-0.907000
-12.402000,-0.957000
-12.402000,-1.007000
-12.352000,-1.057000
-12.302000,-1.107000
-12.252000,-1.157000
-12.252000,-1.207000
-12.202000,-1.257000
-12.152000,-1.307000
-12.102000,-1.357000
-12.102000,-1.407000
-12.052000,-1.457000
-12.002000,-1.507000
-11.952000,-1.557000
-11.952000,-1.607000
-11.902000,-1.657000
-11.852000,-1.707000
-11.802000,-1.757000
-11.752000,-1.807000
-11.752000,-1.857000
-11.702000,-1.907000
-11.652000,-1.957000
-11.602000,-2.007000
-11.552000,-2.057000
-11.502000,-2.107000
-11.452000,-2.157000
-11.402000,-2.207000
-11.352000,-2.207000
-11.302000,-2.257000
-11.252000,-2.307000
-11.202000,-2.357000
-11.152000,-2.357000
-11.102000,-2.407000
-11.052000,-2.457000
-11.052000,-2.507000
-11.052000,-2.557000
-11.052000,-2.607000
-11.052000,-2.657000
-11.052000,-2.707000
-11.052000,-2.757000
-11.052000,-2.807000
-11.052000,-2.857000
-11.102000,-2.907000
-11.102000,-2.957000
-11.102000,-3.007000
-11.102000,-3.057000
-11.052000,-3.107000
-11.002000,-3.107000
-10.952000,-3.157000
-10.902000,-3.107000
-10.852000,-3.107000
-10.802000,-3.057000
-10.752000,-3.007000
-10.752000,-2.957000
-10.702000,-2.957000
-10.652000,-2.957000
-10.602000,-2.957000
-10.552000,-2.957000
-10.502000,-2.957000
-10.452000,-2.957000
-10.402000,-2.957000
-10.352000,-2.957000
-10.302000,-3.007000
-10.252000,-3.057000
-10.202000,-3.057000
-10.152000,-3.107000
-10.102000,-3.157000
-10.052000,-3.207000
-10.002000,-3.257000
-9.952000,-3.257000
-9.902000,-3.307000
-9.852000,-3.307000
-9.802000,-3.357000
-9.752000,-3.407000
-9.702000,-3.407000
-9.652000,-3.457000
-9.602000,-3.507000
-9.552000,-3.507000
-9.502000,-3.557000
-9.452000,-3.607000
-9.402000,-3.607000
-9.352000,-3.657000
-9.302000,-3.657000
-9.252000,-3.707000
-9.202000,-3.707000
-9.152000,-3.757000
-9.102000,-3.757000
-9.052000,-3.807000
-9.002000,-3.857000
-8.952000,-3.857000
-8.902000,-3.857000
-8.852000,-3.907000
-8.802000,-3.907000
-8.752000,-3.957000
-8.702000,-4.007000
-8.652000,-4.007000
-8.602000,-4.007000
-8.552000,-4.057000
-8.502000,-4.057000
-8.452000,-4.107000
-8.402000,-4.107000
-8.352000,-4.157000
-8.302000,-4.157000
-8.252000,-4.157000
-8.202000,-4.207000
-8.152000,-4.207000
-8.102000,-4.257000
-8.052000,-4.257000
-8.002000,-4.307000
-7.952000,-4.307000
-7.902000,-4.357000
-7.852000,-4.357000
-7.802000,-4.407000
-7.752000,-4.457000
-7.702000,-4.457000
-7.652000,-4.507000
-7.602000,-4.507000
-7.552000,-4.557000
-7.502000,-4.557000
-7.452000,-4.607000
-7.402000,-4.607000
-7.352000,-4.657000
-7.302000,-4.657000
-7.252000,-4.707000
-7.202000,-4.707000
-7.152000,-4.757000
-7.102000,-4.757000
-7.052000,-4.757000
-7.002000,-4.807000
-6.952000,-4.807000
-6.902000,-4.857000
-6.852000,-4.857000
-6.802000,-4.907000
-6.752000,-4.907000
-6.702000,-4.957000
-6.652000,-4.957000
-6.602000,-5.007000
-6.552000,-5.007000
-6.502000,-5.007000
-6.452000,-5.057000
-6.402000,-5.057000
-6.352000,-5.107000
-6.302000,-5.107000
-6.252000,-5.107000
-6.202000,-5.157000
-6.152000,-5.157000
-6.102000,-5.157000
-6.052000,-5.207000
-6.002000,-5.207000
-5.952000,-5.207000
-5.902000,-5.207000
-5.852000,-5.257000
-5.802000,-5.257000
-5.752000,-5.257000
-5.702000,-5.307000
-5.652000,-5.307000
-5.602000,-5.307000
-5.552000,-5.307000
-5.502000,-5.307000
-5.452000,-5.307000
-5.402000,-5.307000
-5.352000,-5.357000
-5.302000,-5.357000
-5.252000,-5.357000
-5.202000,-5.407000
-5.152000,-5.407000
