x_m,y_m
12.126000,5.704000
12.176000,5.704000
12.226000,5.704000
12.276000,5.704000
12.326000,5.704000
12.376000,5.704000
12.426000,5.704000
12.476000,5.704000
12.476000,5.654000
12.476000,5.604000
12.476000,5.554000
12.476000,5.504000
12.476000,5.454000
12.476000,5.404000
12.476000,5.354000
12.476000,5.304000
12.476000,5.254000
12.476000,5.204000
12.476000,5.154000
12.476000,5.104000
12.476000,5.054000
12.476000,5.004000
12.476000,4.954000
12.476000,4.904000
12.476000,4.854000
12.476000,4.804000
12.476000,4.754000
12.476000,4.704000
12.476000,4.654000
12.476000,4.604000
12.476000,4.554000
12.476000,4.504000
12.476000,4.454000
12.476000,4.404000
12.476000,4.354000
12.476000,4.304000
12.476000,4.254000
12.476000,4.204000
12.476000,4.154000
12.476000,4.104000
12.476000,4.054000
12.476000,4.004000
12.476000,3.954000
12.476000,3.904000
12.476000,3.854000
12.476000,3.804000
12.476000,3.754000
12.476000,3.704000
12.476000,3.654000
12.476000,3.604000
12.476000,3.554000
12.476000,3.504000
12.476000,3.454000
12.476000,3.404000
12.476000,3.354000
12.476000,3.304000
12.476000,3.254000
12.476000,3.204000
12.476000,3.154000
12.476000,3.104000
12.476000,3.054000
12.476000,3.004000
12.476000,2.954000
12.476000,2.904000
12.476000,2.854000
12.476000,2.804000
12.476000,2.754000
12.476000,2.704000
12.476000,2.654000
12.476000,2.604000
12.476000,2.554000
12.476000,2.504000
12.476000,2.454000
12.476000,2.404000
12.476000,2.354000
12.476000,2.304000
12.476000,2.254000
12.476000,2.204000
12.476000,2.154000
12.476000,2.104000
12.476000,2.054000
12.476000,2.004000
12.476000,1.954000
12.476000,1.904000
12.476000,1.854000
12.476000,1.804000
12.476000,1.754000
12.476000,1.704000
12.476000,1.654000
12.476000,1.604000
12.476000,1.554000
12.476000,1.504000
12.476000,1.454000
12.476000,1.404000
12.476000,1.354000
12.476000,1.304000
12.476000,1.254000
12.476000,1.204000
12.476000,1.154000
12.476000,1.104000
12.476000,1.054000
12.476000,1.004000
12.476000,0.954000
12.476000,0.904000
12.476000,0.854000
12.476000,0.804000
12.476000,0.754000
12.476000,0.704000
12.476000,0.654000
12.476000,0.604000
12.476000,0.554000
12.476000,0.504000
12.476000,0.454000
12.476000,0.404000
12.476000,0.354000
12.476000,0.304000
12.476000,0.254000
